,7,11,6,9,1,5,3,4,8,10,0,2
7,1.0,0.9999779743902387,-0.9652773029000355,-0.38660920068352045,0.9203752198736345,0.9034332428581959,0.9885441494383836,0.9899483189168902,-0.9972289607313459,0.582665720736958,0.8084345527044022,0.9998448783684214
11,0.9999779743902387,1.0,-0.9669898270008097,-0.38047968728868947,0.9229502849768091,0.9062588483524148,0.9895241227234495,0.9908651931045788,-0.9967132407715525,0.5772588590780325,0.8123232350623925,0.9999397552069669
6,-0.9652773029000355,-0.9669898270008097,1.0,0.13226982496162704,-0.9905667086741725,-0.9840592898923037,-0.9936467933191347,-0.99251991751336,0.943168852355581,-0.3501314151768291,-0.9341183067579985,-0.9697285754445838
9,-0.38660920068352045,-0.38047968728868947,0.13226982496162704,1.0,0.004805290102220868,0.046116795022881414,-0.24298419909827595,-0.2522905987936963,0.45414686702903995,-0.9747823214863048,0.2302715312000508,-0.3703057145793601
1,0.9203752198736345,0.9229502849768091,-0.9905667086741725,0.004805290102220868,1.0,0.9991461260078118,0.9688514374046834,0.9664280131153717,-0.8887342401734427,0.21847116102618813,0.974221702511244,0.9271197895125284
5,0.9034332428581959,0.9062588483524148,-0.9840592898923037,0.046116795022881414,0.9991461260078118,1.0,0.9577925347255564,0.9549871524365645,-0.8690351383232462,0.17796658505535304,0.9827104478542773,0.9108443184261827
3,0.9885441494383836,0.9895241227234495,-0.9936467933191347,-0.24298419909827595,0.9688514374046834,0.9577925347255564,1.0,0.9999538662798602,-0.9745764888905807,0.4533265652602109,0.8880097137362557,0.9910491760721304
4,0.9899483189168902,0.9908651931045788,-0.99251991751336,-0.2522905987936963,0.9664280131153717,0.9549871524365645,0.9999538662798602,1.0,-0.976683685162292,0.461867446486801,0.8835519080742978,0.9922857614440865
8,-0.9972289607313459,-0.9967132407715525,0.943168852355581,0.45414686702903995,-0.8887342401734427,-0.8690351383232462,-0.9745764888905807,-0.976683685162292,1.0,-0.6415116534776999,-0.762407342408074,-0.9957639723764095
10,0.582665720736958,0.5772588590780325,-0.3501314151768291,-0.9747823214863048,0.21847116102618813,0.17796658505535304,0.4533265652602109,0.461867446486801,-0.6415116534776999,1.0,-0.007303819588162257,0.5682610086837657
0,0.8084345527044022,0.8123232350623925,-0.9341183067579985,0.2302715312000508,0.974221702511244,0.9827104478542773,0.8880097137362557,0.8835519080742978,-0.762407342408074,-0.007303819588162257,1.0,0.8186759375685851
2,0.9998448783684214,0.9999397552069669,-0.9697285754445838,-0.3703057145793601,0.9271197895125284,0.9108443184261827,0.9910491760721304,0.9922857614440865,-0.9957639723764095,0.5682610086837657,0.8186759375685851,1.0
